language,size_bucket,repository,commit,path,old_path
Vimscript,0-10,HerringtonDarkholme-yats.vim,10db07f55db7b922a7e41f9f6ef7b840648d3937,syntax/yats/web-network.vim,syntax/yats/web-network.vim
Vimscript,0-10,HerringtonDarkholme-yats.vim,41384068d1b540e0609293e930ae01a9d74ec176,syntax/yats/es6-promise.vim,syntax/yats/es6-promise.vim
Vimscript,0-10,ap-vim-css-color,0eb967a977794c9448137046f6d0e710a4da1381,after/syntax/i3config.vim,after/syntax/i3config.vim
Vimscript,0-10,ap-vim-css-color,cb72fb4095c588c22cdd2088a5a9d54d62694f8c,after/syntax/html.vim,after/syntax/html.vim
Vimscript,0-10,ap-vim-css-color,cb72fb4095c588c22cdd2088a5a9d54d62694f8c,after/syntax/kitty.vim,after/syntax/kitty.vim
Vimscript,0-10,bfrg-vim-jq,5b6f0780c1be0350930d95e8e34536f5d2592aa5,ftdetect/jq.vim,ftdetect/jq.vim
Vimscript,0-10,soywod-iris.vim,d3280c920dab2a9d15e5b015d87576c418e77344,syntax/iris-preview.vim,syntax/iris-preview.vim
Vimscript,0-10,tree-sitter-grammars-tree-sitter-vim,07b908dd806dcc137c77f7c89330fdf2fdddce8d,test/highlight/comment.vim,test/highlight/comment.vim
Vimscript,0-10,udalov-kotlin-vim,0a900d06a2a8851715e206fc0c2ff17eb9f63b5a,ftplugin/kotlin.vim,ftplugin/kotlin.vim
Vimscript,0-10,udalov-kotlin-vim,0d4d82fe27f117ec48e20241bf27cbda02009215,ftplugin/kotlin.vim,ftplugin/kotlin.vim
Vimscript,0-10,xolox-vim-misc,1e4f278321460a1b53d362765666e8d25df4ac14,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,xolox-vim-misc,37211f3d9058bc7909adfabc53d11d1f8b595720,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,xolox-vim-misc,6ce98ee6315bbab040aa7e3c78f72b883c8dbc23,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,xolox-vim-misc,8dde3d1a3090979fd97565382a31bba33238c74c,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,xolox-vim-misc,9d1f006e53dcce4ff9eb9e2ed5fff0115c12fb58,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,xolox-vim-misc,c0e7620ccb8164d8465a38c4059fb1c159811920,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,xolox-vim-misc,e3f28a74c472265c15a593e1c5523b65313feaf4,autoload/xolox/misc.vim,autoload/xolox/misc.vim
Vimscript,0-10,zah-nim.vim,7d1211cc1588d8970e44435c612405f41ab5a36b,ftdetect/nim.vim,ftdetect/nim.vim
Vimscript,0-10,zah-nim.vim,dcf25798f4a3f75e9538f9915959061edbff97cf,ftdetect/nim.vim,ftdetect/nim.vim
Vimscript,0-10,zah-nim.vim,eecfe9b81fe702bcb445c34eb77af689f2d6a451,ftdetect/nimrod.vim,ftdetect/nimrod.vim
Vimscript,10-30,HerringtonDarkholme-yats.vim,10db07f55db7b922a7e41f9f6ef7b840648d3937,syntax/yats/es6-date.vim,syntax/yats/es6-date.vim
Vimscript,10-30,HerringtonDarkholme-yats.vim,10db07f55db7b922a7e41f9f6ef7b840648d3937,syntax/yats/web-encoding.vim,syntax/yats/web-encoding.vim
Vimscript,10-30,HerringtonDarkholme-yats.vim,34b911e8ef6a8f723c7b6061677cee3f9e20ff91,syntax/yats/es6-object.vim,syntax/yats/es6-object.vim
Vimscript,10-30,HerringtonDarkholme-yats.vim,ec73e40ba1b714972f034e1f04d27a304a61dda1,syntax/yats/es6-regexp.vim,syntax/yats/es6-regexp.vim
Vimscript,10-30,ap-vim-css-color,23b2648a9b16294c893c320c33ba616c4652add2,after/syntax/javascript.vim,after/syntax/javascript.vim
Vimscript,10-30,dag-vim2hs,6646a392c68bdb9f9744b876f68366a39a60265f,autoload/vim2hs/haskell/markdown.vim,autoload/vim2hs/haskell/markdown.vim
Vimscript,10-30,dense-analysis-ale,de2d3da73834d36defba03865bed733c2a77ce4a,ale_linters/html/stylelint.vim,ale_linters/html/stylelint.vim
Vimscript,10-30,dense-analysis-ale,de2d3da73834d36defba03865bed733c2a77ce4a,ale_linters/less/stylelint.vim,ale_linters/less/stylelint.vim
Vimscript,10-30,gregsexton-gitv,41e4ffdbdb02374412d03c5680906ebee84dd5a2,autoload/gitv/util/line.vim,autoload/gitv/util/line.vim
Vimscript,10-30,idanarye-vim-merginal,7942144c30a427e72fb2d6716ee7175e4add6e6a,plugin/merginal.vim,plugin/merginal.vim
Vimscript,10-30,kana-vim-vspec,7d72bf7bde928fe1c4f16f2cc7016aafd41b4765,bin/vspec-bootstrap.vim,bin/vspec-bootstrap.vim
Vimscript,10-30,nfnty-vim-nftables,90b5bff0a84736269cf76c56bbb218b593170348,indent/nftables.vim,indent/nftables.vim
Vimscript,10-30,soywod-iris.vim,202186030b66c3a97489f94d3c3852b5e4027f74,ftplugin/iris-list.vim,ftplugin/iris-list.vim
Vimscript,10-30,soywod-iris.vim,6dd1455da3a1e302953b90647d9358afd9081d8a,syntax/iris-edit.vim,syntax/iris-edit.vim
Vimscript,10-30,soywod-iris.vim,9b499e826203826eb5e15581afd63c135548ad86,autoload/iris/job.vim,autoload/iris/job.vim
Vimscript,10-30,soywod-iris.vim,d3280c920dab2a9d15e5b015d87576c418e77344,autoload/iris/api_neovim.vim,autoload/iris/api/neovim.vim
Vimscript,10-30,soywod-iris.vim,d3280c920dab2a9d15e5b015d87576c418e77344,autoload/iris/folder/ui.vim,autoload/iris/folder/ui.vim
Vimscript,10-30,soywod-iris.vim,f4ccdbc4f93be83dd8eca79f1dfabcec191f69c2,plugin/iris.vim,plugin/iris.vim
Vimscript,10-30,thinca-vim-themis,8acaf3eeaf1c5be8b0d2f8ee09ce8240e021e3f6,autoload/vital.vim,autoload/vital.vim
Vimscript,10-30,tree-sitter-grammars-tree-sitter-vim,07b908dd806dcc137c77f7c89330fdf2fdddce8d,test/highlight/command_modifiers.vim,test/highlight/command_modifiers.vim
Vimscript,100-300,ascii-boxes-boxes,83fc460a497c7f441de793cef0ab0908d08679e3,boxes.vim,boxes.vim
Vimscript,100-300,mattn-webapi-vim,50f1b7daa16449b36833469e665ef14b1abfb5a0,autoload/webapi/http.vim,autoload/webapi/http.vim
Vimscript,100-300,mattn-webapi-vim,bfa776c0c9f253075f920c972cb1123766c479ea,autoload/webapi/http.vim,autoload/webapi/http.vim
Vimscript,100-300,nvie-vim-flake8,b3fd59ea03896afdccc9d1db2314ca0639e5cff2,autoload/flake8.vim,autoload/flake8.vim
Vimscript,100-300,pearofducks-ansible-vim,5c1162fb5353d0ba861db4f6f164f8bf57ad0c98,syntax/ansible.vim,syntax/ansible.vim
Vimscript,100-300,protesilaos-tempus-themes-vim,2c03b75426196f238c530e40b2ac8a04d92c436b,colors/tempus_day.vim,colors/tempus_day.vim
Vimscript,100-300,protesilaos-tempus-themes-vim,2d482f3366932295af28fe570c7d92fcb55d61ed,colors/tempus_dawn.vim,colors/tempus_dawn.vim
Vimscript,100-300,protesilaos-tempus-themes-vim,7338b6049ebc162ff4b6f1d06ca5c33e2491198e,colors/tempus_summer.vim,colors/tempus_summer.vim
Vimscript,100-300,terryma-vim-multiple-cursors,701e92dd4cfd1b0f511e83a96d52bc590c0218dd,plugin/multiple_cursors.vim,plugin/multiple_cursors.vim
Vimscript,100-300,thinca-vim-themis,6da31781a30c8a6de416c684704e515945e5aacc,autoload/themis/util.vim,autoload/themis/util.vim
Vimscript,100-300,tomtom-tcomment_vim,0628c96dc7af4fe214f8443938806b88b18797ae,autoload/tcomment/types/default.vim,autoload/tcomment/types/default.vim
Vimscript,100-300,tomtom-tcomment_vim,7a9c1ea50b27a03c68d7b10267bef2c5aa5d46fb,autoload/tcomment/types/default.vim,autoload/tcomment/types/default.vim
Vimscript,100-300,tomtom-tcomment_vim,ac98e7d917fcdcd22c991eb3d9bd3826edf8948d,autoload/tcomment/types/default.vim,autoload/tcomment/types/default.vim
Vimscript,100-300,tomtom-tlib_vim,5a73599778cc88f868792219647be407224efa95,plugin/02tlib.vim,plugin/02tlib.vim
Vimscript,100-300,vim-airline-vim-airline,9884c07966a78d0d684a243ac892907b11a96bc2,autoload/airline/init.vim,autoload/airline/init.vim
Vimscript,100-300,vim-crystal-vim-crystal,ffa7d2e2b7bdd9e70e3650c1bd88afde06d23921,indent/crystal.vim,indent/crystal.vim
Vimscript,100-300,vim-scripts-VimClojure,181913d810270d29bb2e93f08a398247751cb158,indent/clojure.vim,indent/clojure.vim
Vimscript,100-300,vim-scripts-a.vim,85064bd00b458171248a9875fded6ae820983009,plugin/a.vim,plugin/a.vim
Vimscript,100-300,vim-scripts-a.vim,e62a9296c3b9606ff57fffbb67dd557efd0e90b3,plugin/a.vim,plugin/a.vim
Vimscript,100-300,vim-scripts-frawor,b9fb7a22718eb62dc48f9715b4ee9d8a2e209326,plugin/frawor/fwc.vim,plugin/frawor/fwc.vim
Vimscript,1000-3000,HerringtonDarkholme-yats.vim,13c02ef61346c2d13c51e1ad9826ad9a1831aa66,merged/typescriptreact.vim,merged/typescriptreact.vim
Vimscript,1000-3000,ctrlpvim-ctrlp.vim,31e1471eafff1b9e90566ab4dcd93b449058ad25,autoload/ctrlp.vim,autoload/ctrlp.vim
Vimscript,1000-3000,ctrlpvim-ctrlp.vim,40b41ae302596d30de199e0a63f741f93f89fef4,autoload/ctrlp.vim,autoload/ctrlp.vim
Vimscript,1000-3000,ctrlpvim-ctrlp.vim,5a7fba9997b9bfbc91db9b9aab8cdd9cf0aadd40,autoload/ctrlp.vim,autoload/ctrlp.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,176cf27666345bcc1af2e6aa04afb42afbb45fc2,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,3cee9f9aec73086b27da000db6efa83b1dbb4f5f,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,54fc581be86e35cdf2cdbf33757e0fc41a14d962,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,7584a7a105f975badd2dc0165b972ef7425b11dc,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,90398f537fd6698594192d3566e473c9bb830e2a,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,be3dcfd99e58f00d5b33ec4d0f7ca4c901600c9a,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,dd2124d49dc4253bcf2237d59882857383bcdc6c,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,fholgado-minibufexpl.vim,e9acb6b6414623204da43af4da97258cc7220e9d,plugin/minibufexpl.vim,plugin/minibufexpl.vim
Vimscript,1000-3000,jlanzarotta-bufexplorer,705a5e62b72d1562f68d0244cfe3d0438ad1233d,plugin/bufexplorer.vim,plugin/bufexplorer.vim
Vimscript,1000-3000,jlanzarotta-bufexplorer,a9990f1fd2ecdcb5582b0df01cdafb93299ca951,plugin/bufexplorer.vim,plugin/bufexplorer.vim
Vimscript,1000-3000,jlanzarotta-bufexplorer,bb014a19a4cf6fb47e41aba09c86a95741c98b55,plugin/bufexplorer.vim,plugin/bufexplorer.vim
Vimscript,1000-3000,jlanzarotta-bufexplorer,d382b61afa472fe54a578eff6f881bdfcbb62de5,plugin/bufexplorer.vim,plugin/bufexplorer.vim
Vimscript,1000-3000,mbbill-undotree,97ef890fea5452c1c4c68f0d864c7969d7aba578,plugin/undotree.vim,plugin/undotree.vim
Vimscript,1000-3000,rickhowe-diffchar.vim,d839f48aaa85680ab98f0d14091589be7a70f54f,autoload/diffchar.vim,autoload/diffchar.vim
Vimscript,1000-3000,terryma-vim-multiple-cursors,c7e6f2a7714ac65865bb5370904d00d26c73548d,autoload/multiple_cursors.vim,autoload/multiple_cursors.vim
Vimscript,1000-3000,vim-scripts-frawor,a0cbe2a846a152a6f996c281b34e90ae964835da,autoload/frawor/mappings.vim,plugin/frawor/mappings.vim
Vimscript,30-100,ConradIrwin-vim-bracketed-paste,ab571a1863b6776399b6e78f03bd4f16f3cd86f1,plugin/bracketed-paste.vim,plugin/bracketed-paste.vim
Vimscript,30-100,HerringtonDarkholme-yats.vim,68cd1da2bcea5fb3fbe6b6266958ae7c72e814da,syntax/basic/literal.vim,syntax/basic/literal.vim
Vimscript,30-100,jasonccox-vim-wayland-clipboard,211953789ce0fa6500394b6169bc1f68d43fe07d,plugin/wayland_clipboard.vim,plugin/wayland_clipboard.vim
Vimscript,30-100,jasonccox-vim-wayland-clipboard,c40b52ef340030ba0d6779b896256efd2cb282fb,plugin/wayland_clipboard.vim,plugin/wayland_clipboard.vim
Vimscript,30-100,m-pilia-vim-mediawiki,21d2ed3ed1cf6d4cc8d0000ce3dc252510a0ea90,plugin/mediawiki.vim,plugin/mediawiki.vim
Vimscript,30-100,nfnty-vim-nftables,6e91c9aca92a232e4cd79028b20a27df40f4af30,syntax/nftables.vim,syntax/nftables.vim
Vimscript,30-100,rhysd-vim-clang-format,0c9ee5b59fb2431de1ae0f14a0874b4ab58a685b,plugin/clang_format.vim,plugin/clang_format.vim
Vimscript,30-100,rhysd-vim-clang-format,44186eb5d3d115d94dc99217f0ea53215fd931e4,plugin/clang_format.vim,plugin/clang_format.vim
Vimscript,30-100,rhysd-vim-clang-format,95051583232fb9ad27d55e417b6ffc3933c50738,plugin/clang_format.vim,plugin/clang_format.vim
Vimscript,30-100,rickhowe-diffchar.vim,97b7f2644d98c6f5970b90ea6520211b4d2fdea0,plugin/diffchar.vim,plugin/diffchar.vim
Vimscript,30-100,thinca-vim-themis,00af3ae4b74904ac5570cde42a70435648784330,autoload/themis/option.vim,autoload/themis/option.vim
Vimscript,30-100,thinca-vim-themis,78b87728752ccab83bf6a06d65e214d3ada55977,autoload/themis/supporter/builtin_assert.vim,autoload/themis/supporter/builtin_assert.vim
Vimscript,30-100,thinca-vim-themis,cdfddfcb683c4096967132af1adee77da2f91ee0,autoload/themis/style/basic.vim,autoload/themis/style/basic.vim
Vimscript,30-100,tmux-plugins-vim-tmux,b4a7cd05b40429f5e45cfc9f105938ffdbf02db8,ftplugin/tmux.vim,ftplugin/tmux.vim
Vimscript,30-100,tomtom-tcomment_vim,91305baa14281a5fcbccf16fdd6ad0392ddae3c4,autoload/tcomment/cursor.vim,autoload/tcomment/cursor.vim
Vimscript,30-100,vim-crystal-vim-crystal,c2e051aee967c6662d0538f6ebce6217a8b68f97,syntax_checkers/crystal/crystal.vim,syntax_checkers/crystal/crystal.vim
Vimscript,30-100,vim-scripts-frawor,619c1248f27ad7b918c09c543c35c7509f7e3083,plugin/frawor/ruby.vim,plugin/frawor/ruby.vim
Vimscript,30-100,vim-scripts-frawor,a0cbe2a846a152a6f996c281b34e90ae964835da,autoload/frawor/perl.vim,plugin/frawor/perl.vim
