language,size_bucket,repository,commit,path,old_path
C,0-10,BuGlessRB-procmail,98ca67898b3f38ea09f1a0d1119d0794c044f9b6,src/acommon.h,src/acommon.h
C,0-10,DNSSEC-Tools-DNSSEC-Tools,b67bd2e6dea339cdd4b8749b139b5e1e76e60919,dnssec-tools/validator/apps/dnssec-check/DnssecCheckVersion.h,dnssec-tools/validator/apps/dnssec-check/DnssecCheckVersion.h
C,0-10,DadSchoorse-vkBasalt,ee98003229465f9872e983a43a83b8cddc054fce,src/stb_image.c,src/stb_image.c
C,0-10,FiniteSingularity-obs-composite-blur,9e42bb1674124ea9f6a1e43cf265543ee395f108,src/version.h,src/version.h
C,0-10,FiniteSingularity-obs-composite-blur,cd5546fd48ad028d7f18da5ea6fae1fc1e38ebe7,src/version.h,src/version.h
C,0-10,GPUOpen-LibrariesAndSDKs-AMF,ba07d1b3c7c7ee0d846125cffc1d6d78a020c45a,Thirdparty/ffmpeg/ffmpeg/ffmpeg-7.0/arm64/release/include/libavutil/ffversion.h,Thirdparty/ffmpeg/ffmpeg/ffmpeg-6.0/arm64/release/include/libavutil/ffversion.h
C,0-10,GPUOpen-LibrariesAndSDKs-AMF,ba07d1b3c7c7ee0d846125cffc1d6d78a020c45a,Thirdparty/ffmpeg/ffmpeg/ffmpeg-7.0/x64/release/include/libavutil/ffversion.h,Thirdparty/ffmpeg/ffmpeg/ffmpeg-6.0/x64/release/include/libavutil/ffversion.h
C,0-10,Gargaj-Bonzomatic,ffed48262808d6313b3b5debc17b61d593b7bfb1,src/Timer.h,src/Timer.h
C,0-10,GillesDebunne-libQGLViewer,4dd550201ef6b26da4d6549824ec3ab12ee175ed,examples/manipulatedFrame/manipulatedFrame.h,examples/manipulatedFrame/manipulatedFrame.h
C,0-10,KhronosGroup-OpenCOLLADA,42bb94999299dc1d4613346a69f0ccfedf212271,COLLADABaseUtils/include/COLLADABUVersionInfo.h,COLLADABaseUtils/include/COLLADABUVersionInfo.h
C,0-10,LBCrion-sfwbar,a0f5ac779b76bcf779f2f9e8592a396885e965b7,src/ipc/sway.h,src/ipc/sway.h
C,0-10,LukashonakV-cava,85c97d6845e0d9e67adb230fc3d0fb3e3859cbbe,output/raw.h,output/raw.h
C,0-10,OpenCilk-opencilk-project,e8a626b6496c0947be5ddd17e56bb83cab9544b8,clang/test/Cilk/hyper-param-bad.c,clang/test/Cilk/hyper-param-bad.c
C,0-10,PortMidi-portmidi,c455d2d42abc1206e0b9e2f5b76ad1b8c8ff7c1e,pm_linux/pmlinuxalsa.h,pm_linux/pmlinuxalsa.h
C,0-10,Reference-ScaLAPACK-scalapack,8ab1b6ed1ed7630a4c166d548fd7a3bc62784bb2,BLACS/SRC/BI_cMPI_amn.c,BLACS/SRC/BI_cMPI_amn.c
C,0-10,Reference-ScaLAPACK-scalapack,8ab1b6ed1ed7630a4c166d548fd7a3bc62784bb2,BLACS/SRC/BI_cMPI_sum.c,BLACS/SRC/BI_cMPI_sum.c
C,0-10,Reference-ScaLAPACK-scalapack,8ab1b6ed1ed7630a4c166d548fd7a3bc62784bb2,BLACS/SRC/BI_iMPI_amn.c,BLACS/SRC/BI_iMPI_amn.c
C,0-10,SUSE-clang-extract,8344124f604e2ef9202177f5b9ed61962a37c4dc,testsuite/includes/rewrite-4.c,testsuite/includes/rewrite-4.c
