language,size_bucket,repository,commit,path,loc_before,loc_after,loc_combined,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/az-AZ.json,664,665,1329,16822,16852,6091,6101,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/el-GR.json,664,665,1329,42078,42108,6433,6443,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/fa-IR.json,664,665,1329,36044,36074,6458,6468,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/he-IL.json,664,665,1329,32476,32506,6453,6463,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/it-IT.json,664,665,1329,29196,31429,6460,6525,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/kab-KAB.json,664,665,1329,23528,23558,6278,6288,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/pa-IN.json,664,665,1329,32389,32419,6265,6275,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/ru-RU.json,664,665,1329,40675,44323,6441,6506,timed_out,
JSON,large,excalidraw-excalidraw.git,51ad8951d4d804190647eafcb448d58516047ade,packages/excalidraw/locales/ta-IN.json,664,665,1329,48495,48525,6420,6430,timed_out,
JSON,large,excalidraw-excalidraw.git,8013eb5e1628293ee671e431c52184dc576fe293,packages/excalidraw/locales/en.json,652,663,1315,27628,28017,6396,6504,timed_out,
JSON,large,excalidraw-excalidraw.git,b5fc873323e16f181860a4e731c731b4e40badd1,packages/excalidraw/locales/de-DE.json,665,665,1330,29984,30022,6468,6474,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/ar-SA.json,525,664,1189,29198,33503,5156,6460,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/bg-BG.json,525,664,1189,24283,29932,5034,6330,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/bn-BD.json,525,664,1189,27117,27771,4948,6172,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/fi-FI.json,525,664,1189,21931,23889,5070,6327,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/fr-FR.json,525,664,1189,26970,32932,5171,6512,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/it-IT.json,525,664,1189,25591,29196,5174,6460,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/kaa.json,525,664,1189,13679,15829,4874,6068,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/km-KH.json,525,664,1189,40177,39309,5107,6295,timed_out,
JSON,large,excalidraw-excalidraw.git,d1f39823f1218b5663ffcba8b9ca0cf2098b6ea6,packages/excalidraw/locales/nb-NO.json,525,664,1189,23636,27583,5155,6464,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/az-AZ.json,665,715,1380,16852,17917,6101,6535,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/bn-IN.json,665,715,1380,27801,28866,6182,6616,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/da-DK.json,665,715,1380,16428,17493,6123,6557,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/de-DE.json,665,715,1380,30022,31033,6474,6907,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/el-GR.json,665,715,1380,42108,43050,6443,6876,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/fa-IR.json,665,715,1380,36074,37036,6468,6901,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/fi-FI.json,665,715,1380,23919,24927,6337,6770,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/hu-HU.json,665,715,1380,22533,25320,6244,6780,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/ja-JP.json,665,715,1380,32319,33312,6449,6882,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/kk-KZ.json,665,715,1380,16412,17477,6030,6464,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/ku-TR.json,665,715,1380,32886,33852,6326,6759,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/mr-IN.json,665,715,1380,50370,51254,6471,6904,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/nb-NO.json,665,715,1380,27613,28633,6474,6907,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/pa-IN.json,665,715,1380,32419,33334,6275,6708,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/pl-PL.json,665,715,1380,31427,32437,6529,6962,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/pt-BR.json,665,715,1380,29300,30310,6464,6897,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/sk-SK.json,665,715,1380,31450,32449,6516,6949,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/sv-SE.json,665,715,1380,28145,29169,6473,6906,timed_out,
JSON,large,excalidraw-excalidraw.git,f12ae80ba1e1364952c6c6c440ac4212acd06eab,packages/excalidraw/locales/tr-TR.json,665,715,1380,29804,30811,6484,6917,timed_out,
JSON,large,gorhill-uBlock.git,00b79d9023a4c77f446e22fa630aa8a30b6a3415,assets/assets.dev.json,973,979,1952,36505,36862,7779,7808,timed_out,
JSON,large,gorhill-uBlock.git,00b79d9023a4c77f446e22fa630aa8a30b6a3415,assets/assets.json,973,979,1952,36481,36838,7779,7808,timed_out,
JSON,large,gorhill-uBlock.git,08b7eafd261310cb120632c129f9703c14f96566,platform/mv3/extension/_locales/id/messages.json,422,422,844,16347,16375,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,08b7eafd261310cb120632c129f9703c14f96566,platform/mv3/extension/_locales/ja/messages.json,422,422,844,17728,17752,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,3c1c84df5070d5ea24278448495cb1f4ab6b3a7b,platform/mv3/extension/_locales/sq/messages.json,422,422,844,16588,16585,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,3c1c84df5070d5ea24278448495cb1f4ab6b3a7b,platform/mv3/extension/_locales/uk/messages.json,422,422,844,19894,19999,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,3c1c84df5070d5ea24278448495cb1f4ab6b3a7b,platform/mv3/extension/_locales/zh_CN/messages.json,422,422,844,15741,15741,3279,3279,timed_out,
JSON,large,gorhill-uBlock.git,719798329b4a592a8471f6d4760e7c14bcff34c6,src/_locales/cv/messages.json,1314,1314,2628,48324,48288,10195,10193,timed_out,
JSON,large,gorhill-uBlock.git,719798329b4a592a8471f6d4760e7c14bcff34c6,src/_locales/cy/messages.json,1314,1314,2628,47705,47669,10203,10201,timed_out,
JSON,large,gorhill-uBlock.git,719798329b4a592a8471f6d4760e7c14bcff34c6,src/_locales/gu/messages.json,1314,1314,2628,47560,47524,10198,10196,timed_out,
JSON,large,gorhill-uBlock.git,74b838cc0367fc3d5d2e538325f9d85eec71615c,platform/mv3/extension/_locales/fi/messages.json,422,422,844,16436,16429,3291,3291,timed_out,
JSON,large,gorhill-uBlock.git,74b838cc0367fc3d5d2e538325f9d85eec71615c,src/_locales/ta/messages.json,1314,1314,2628,65100,65879,10198,10198,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/az/messages.json,1318,1314,2632,50547,50234,10228,10197,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/bn/messages.json,1318,1314,2632,64966,64462,10227,10196,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/cy/messages.json,1318,1314,2632,47997,47705,10234,10203,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/en/messages.json,1319,1315,2634,47626,47334,10228,10197,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/gu/messages.json,1318,1314,2632,47852,47560,10229,10198,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/hr/messages.json,1318,1314,2632,49108,48812,10232,10201,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/ja/messages.json,1318,1314,2632,52718,52382,10230,10199,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/kk/messages.json,1318,1314,2632,51003,50711,10228,10197,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/lt/messages.json,1318,1314,2632,49735,49443,10229,10198,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/nb/messages.json,1318,1314,2632,48914,48619,10228,10197,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/ro/messages.json,1318,1314,2632,49638,49354,10225,10194,timed_out,
JSON,large,gorhill-uBlock.git,7a69bf06d8b511b8b51364079b7273fbbff18b58,src/_locales/ru/messages.json,1318,1314,2632,57542,57120,10229,10198,timed_out,
JSON,large,gorhill-uBlock.git,81448c3ca7f745c44a5ab5d3fb739acc4dd08e03,platform/mv3/extension/_locales/mk/messages.json,414,414,828,18059,18431,3221,3221,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/ar/messages.json,414,422,836,17949,18328,3229,3291,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/az/messages.json,414,422,836,15929,16308,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/bg/messages.json,414,422,836,19694,20073,3229,3291,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/bn/messages.json,414,422,836,19983,20362,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/ca/messages.json,414,422,836,16528,16907,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/cy/messages.json,414,422,836,15881,16260,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/el/messages.json,414,422,836,20524,20903,3218,3280,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/et/messages.json,414,422,836,15843,16222,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/eu/messages.json,414,422,836,16095,16474,3226,3288,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/fa/messages.json,414,422,836,16263,16642,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/fy/messages.json,414,422,836,16085,16464,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/id/messages.json,414,422,836,15964,16343,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/ka/messages.json,414,422,836,22231,22610,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/kn/messages.json,414,422,836,16457,16836,3225,3287,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/lv/messages.json,414,422,836,16628,17007,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/ml/messages.json,414,422,836,18930,19309,3219,3281,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/mr/messages.json,414,422,836,15783,16162,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/pl/messages.json,414,422,836,16576,16955,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/so/messages.json,414,422,836,15783,16162,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/sq/messages.json,414,422,836,16190,16569,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/ta/messages.json,414,422,836,15783,16162,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,9cf8a0fe7c0aa8abc4892004b8e9b0490c2d2069,platform/mv3/extension/_locales/te/messages.json,414,422,836,17238,17617,3221,3283,timed_out,
JSON,large,gorhill-uBlock.git,a0a7a99675189569d8da4fc60682a5f14e98445e,assets/assets.dev.json,979,990,1969,36862,37426,7808,7910,timed_out,
JSON,large,gorhill-uBlock.git,a85fc33ce8ba8de5ae8f400cc6473243803deae6,src/_locales/ko/messages.json,1314,1314,2628,49344,49528,10208,10203,timed_out,
JSON,large,gorhill-uBlock.git,c8c29faab4245255df7d358c1b6762602ae47128,platform/mv3/extension/_locales/lv/messages.json,422,422,844,17011,17039,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,d136c0871097252f31d1cbf562b136a4ab2b2442,platform/mv3/extension/_locales/bs/messages.json,422,422,844,16732,16700,3295,3291,timed_out,
JSON,large,gorhill-uBlock.git,d136c0871097252f31d1cbf562b136a4ab2b2442,src/_locales/ro/messages.json,1314,1314,2628,49354,49366,10194,10194,timed_out,
JSON,large,gorhill-uBlock.git,e0fcb8485a2055899541b8ba0fb9aa2ad89466c3,platform/mv3/extension/_locales/sq/messages.json,422,422,844,16573,16588,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,e7f91cdd95077692edd3faa29bb50b75a0e9a1d6,platform/mv3/extension/_locales/fr/messages.json,422,422,844,17045,17075,3289,3289,timed_out,
JSON,large,gorhill-uBlock.git,e7f91cdd95077692edd3faa29bb50b75a0e9a1d6,platform/mv3/extension/_locales/ko/messages.json,422,422,844,17006,17040,3287,3287,timed_out,
JSON,large,gorhill-uBlock.git,e7f91cdd95077692edd3faa29bb50b75a0e9a1d6,platform/mv3/extension/_locales/ru/messages.json,422,422,844,20063,20203,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/bs/messages.json,422,422,844,16728,16732,3295,3295,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/da/messages.json,422,422,844,16472,16476,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/eo/messages.json,422,422,844,16167,16176,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/fr/messages.json,422,422,844,17075,17079,3289,3289,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/gl/messages.json,422,422,844,16634,16638,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/hi/messages.json,422,422,844,19950,19956,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/hu/messages.json,422,422,844,17195,17199,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/ml/messages.json,422,422,844,19309,19317,3281,3281,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/ms/messages.json,422,422,844,16328,16336,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/pa/messages.json,422,422,844,19597,19603,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/sw/messages.json,422,422,844,16162,16171,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/ta/messages.json,422,422,844,16162,16171,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/tr/messages.json,422,422,844,16691,16695,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/uk/messages.json,422,422,844,19890,19894,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/ur/messages.json,422,422,844,17236,17244,3283,3283,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/vi/messages.json,422,422,844,17420,17424,3282,3282,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,platform/mv3/extension/_locales/zh_CN/messages.json,422,422,844,15737,15741,3279,3279,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/az/messages.json,1330,1318,2648,50961,50547,10329,10228,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/de/messages.json,1330,1318,2648,50358,49964,10326,10228,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/es/messages.json,1330,1318,2648,50095,49693,10329,10228,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/et/messages.json,1330,1318,2648,48334,47941,10329,10228,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/fa/messages.json,1330,1318,2648,56889,56441,10340,10239,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/fil/messages.json,1330,1318,2648,50410,50007,10327,10226,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/fy/messages.json,1330,1318,2648,49208,48797,10326,10225,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/gu/messages.json,1330,1318,2648,48188,47852,10330,10229,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/hu/messages.json,1330,1318,2648,50902,50505,10319,10221,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/ko/messages.json,1330,1318,2648,50086,49666,10340,10239,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/lv/messages.json,1330,1318,2648,50427,50019,10337,10236,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/nb/messages.json,1330,1318,2648,49313,48914,10329,10228,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/pl/messages.json,1330,1318,2648,49928,49550,10337,10236,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/sk/messages.json,1330,1318,2648,49935,49541,10331,10230,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/sl/messages.json,1330,1318,2648,49612,49236,10334,10233,timed_out,
JSON,large,gorhill-uBlock.git,ede231b9c233a11feca468623f4e66c47bdfbd43,src/_locales/th/messages.json,1330,1318,2648,62286,61784,10326,10225,timed_out,
JSON,large,gorhill-uBlock.git,f4c3c823fba90ecbe4f326994e24d9024404c293,assets/assets.dev.json,996,996,1992,37586,37582,7939,7939,timed_out,
JSON,large,gorhill-uBlock.git,f4c3c823fba90ecbe4f326994e24d9024404c293,assets/assets.json,996,996,1992,37562,37558,7939,7939,timed_out,
JSON,large,jellyfin-jellyfin.git,56a469d8c3c0eed0d809d42a60d847e67ab61671,Emby.Server.Implementations/Localization/Core/ja.json,141,141,282,10379,10316,1532,1532,timed_out,
JSON,large,jellyfin-jellyfin.git,b9e5cce3838ec0cc89c67c48d8c2c40348bebc6f,Emby.Server.Implementations/Localization/Core/bg-BG.json,142,141,283,12044,11934,1543,1532,timed_out,
JSON,large,jellyfin-jellyfin.git,e8232d31ab5367de015a85e4c52f18e1b883297d,Emby.Server.Implementations/Localization/Core/be.json,141,141,282,11559,11550,1532,1532,timed_out,
JSON,large,jesseduffield-lazygit.git,463e81f19707c20c61c2d885d8f0df3b3c5bd846,pkg/i18n/translations/ja.json,974,972,1946,94032,93911,10823,10801,timed_out,
JSON,large,jesseduffield-lazygit.git,463e81f19707c20c61c2d885d8f0df3b3c5bd846,pkg/i18n/translations/ko.json,386,384,770,21856,21746,4210,4188,timed_out,
JSON,large,jesseduffield-lazygit.git,62913ee25d9c976ac8bc4fe408695f01ce0fbeeb,schema-master/config.json,2003,2007,4010,66365,66520,14911,14942,timed_out,
JSON,large,kovidgoyal-calibre.git,5be7a6658d3a3979be2856152fce081384de56e2,bypy/sources.json,655,655,1310,21680,21680,4270,4270,timed_out,
JSON,large,langflow-ai-langflow.git,0283f5d7e1c56c06e5786128f4b034a3ab3b15e6,src/backend/base/langflow/initial_setup/starter_projects/Knowledge Ingestion.json,1136,1137,2273,90461,90491,12774,12779,timed_out,
JSON,large,langflow-ai-langflow.git,0283f5d7e1c56c06e5786128f4b034a3ab3b15e6,src/lfx/tests/data/starter_projects_1_6_0/Basic Prompting.json,1051,1051,2102,54430,54421,9588,9588,timed_out,
JSON,large,langflow-ai-langflow.git,0283f5d7e1c56c06e5786128f4b034a3ab3b15e6,src/lfx/tests/data/starter_projects_1_6_0/Search agent.json,1455,1455,2910,91809,91800,14544,14544,timed_out,
